game_number,day,month,year,ball_1,ball_2,ball_3,ball_4,ball_5,ball_6,super_ball,MEGA_JACK_POT_WINNERS,MEGA_JACK_POT_SUMM,MEGA_PRISE_WINNERS,MEGA_PRISE_SUMM,5_plus_MegaBall_WINNERS,5_plus_MegaBall_SUMM,5_Balls_WINNERS,5_Balls_SUMM,4_plus_MegaBall_WINNERS,4_plus_MegaBall_SUMM,4_Balls_WINNERS,4_Balls_SUMM,3_plus_MegaBall_WINNERS,3_plus_MegaBall_SUMM,3_Balls_WINNERS,3_Balls_SUMM
765,28,12,2008,05,10,15,25,36,39,7,0,6475000,0,0,0,0,3,3186,0,0,217,88,0,0,2240,5

766,31,12,2008,10,13,23,27,33,42,5,0,0,0,0,0,0,2,5556,0,0,285,77,0,0,3265,5

767,3,1,2009,07,19,20,28,29,35,6,0,0,0,0,0,0,3,2564,0,0,128,120,0,0,2088,5

768,7,1,2009,05,16,17,26,30,34,9,0,6550000,0,0,0,0,1,7602,0,0,151,100,0,0,2088,5

769,10,1,2009,04,12,17,18,30,42,5,0,6575000,0,0,0,0,1,9219,0,0,186,99,0,0,2669,5

770,14,1,2009,08,18,21,26,30,35,0,0,6600000,0,0,0,0,4,2339,0,0,144,129,0,0,2150,5

771,17,1,2009,02,28,31,33,36,41,0,0,6625000,0,0,0,0,4,2318,0,0,118,157,0,0,2371,5

772,21,1,2009,05,14,20,26,36,39,6,0,6650000,0,0,0,0,4,2218,0,0,138,128,0,0,2021,5

773,24,1,2009,12,13,29,34,35,38,3,0,6660000,0,0,0,0,3,3248,0,0,142,137,0,0,2368,5

774,28,1,2009,04,05,11,22,24,38,6,0,6670000,0,0,0,0,7,1303,0,0,186,98,0,0,2580,5

775,31,1,2009,05,07,09,21,27,36,1,0,0,1,42333,0,0,5,2015,0,0,210,95,0,0,2945,5

776,4,2,2009,14,21,29,33,35,40,1,0,6690000,0,0,0,0,4,2208,0,0,160,110,0,0,2502,5

777,7,2,2009,07,15,20,21,23,24,3,0,6700000,0,0,0,0,3,3337,0,0,125,160,0,0,2532,5

778,11,2,2009,03,05,06,22,29,33,4,0,6710000,0,0,0,0,3,3022,0,0,134,135,0,0,2515,5

779,14,2,2009,17,19,26,28,37,42,1,0,6720000,0,0,0,0,7,1387,0,0,213,91,0,0,2946,5

780,18,2,2009,05,08,10,16,19,31,5,0,6730000,0,0,0,0,6,1435,0,0,190,90,0,0,2514,5

781,21,2,2009,04,16,19,22,31,35,0,0,6740000,0,0,0,0,7,1308,0,0,142,129,0,0,2157,5

782,25,2,2009,03,09,15,24,33,42,3,0,6750000,0,0,0,0,13,644,0,0,267,62,0,0,2701,5

783,28,2,2009,11,12,14,29,30,40,0,0,6760000,0,0,0,0,3,2928,0,0,150,117,0,0,2527,5

784,4,3,2009,11,15,21,30,34,35,2,0,6770000,0,0,0,0,1,8321,0,0,117,142,0,0,2175,5

785,7,3,2009,14,17,24,26,27,34,1,0,6780000,0,0,0,0,2,4844,0,0,130,149,0,0,2220,5

786,11,3,2009,12,13,14,18,22,36,3,0,6790000,0,0,0,0,2,4231,0,0,111,152,0,0,2120,5

787,14,3,2009,04,08,14,23,34,37,8,0,6800000,0,0,0,0,4,2466,0,0,131,150,0,0,2446,5

788,18,3,2009,14,16,31,34,35,41,5,0,6810000,0,0,0,0,1,9628,0,0,140,137,0,0,2306,5

789,21,3,2009,16,21,23,24,30,31,8,0,6820000,0,0,0,0,6,1753,0,0,157,133,0,0,2538,5

790,25,3,2009,04,12,15,22,23,25,9,0,6830000,0,0,0,0,8,1185,0,0,200,94,0,0,2635,5

792,1,4,2009,01,06,13,16,27,38,5,0,6850000,0,0,0,0,9,1017,0,0,200,91,0,0,2553,5

793,4,4,2009,06,12,14,19,35,41,8,0,6860000,0,0,0,0,1,9301,0,0,140,132,0,0,2293,5

794,8,4,2009,03,04,05,16,28,42,2,0,6870000,0,0,0,0,1,9194,0,0,166,110,0,0,2407,5

795,11,4,2009,07,10,25,28,31,40,4,0,6880000,0,0,0,0,9,1080,0,0,176,110,0,0,2423,5

796,15,4,2009,11,15,18,22,23,35,8,0,6890000,0,0,0,0,7,1300,0,0,168,108,0,0,2660,5

797,18,4,2009,03,08,18,27,29,35,2,0,6900000,0,0,0,0,2,5143,0,0,210,97,0,0,2825,5

798,22,4,2009,03,14,21,26,32,40,9,0,6925000,1,35106,0,0,13,642,0,0,166,100,0,0,2327,5

799,25,4,2009,02,17,19,21,26,36,0,0,6950000,0,0,0,0,3,3166,0,0,196,96,0,0,2804,5

800,29,4,2009,02,15,18,21,30,32,6,0,6975000,0,0,0,0,1,8880,0,0,143,124,0,0,2248,5

801,2,5,2009,01,04,28,35,38,42,6,0,7000000,0,0,0,0,0,0,0,0,131,184,0,0,1975,5

802,6,5,2009,12,15,33,38,39,41,9,0,7025000,0,0,0,0,4,2233,0,0,137,130,0,0,2653,5

803,9,5,2009,03,19,25,37,40,42,7,0,7050000,0,0,0,0,3,2956,0,0,171,103,0,0,2390,5

804,13,5,2009,05,18,33,34,37,41,5,0,7075000,0,0,0,0,5,1797,0,0,111,161,0,0,2123,5

805,16,5,2009,02,09,11,16,19,33,7,0,7100000,0,0,0,0,8,1206,0,0,198,97,0,0,2721,5

806,20,5,2009,13,22,23,26,29,35,2,0,7125000,0,0,0,0,7,1332,0,0,181,103,0,0,2658,5

807,23,5,2009,02,09,14,15,25,28,8,0,7150000,0,0,0,0,1,9615,0,0,191,100,0,0,2564,5

808,27,5,2009,15,26,28,30,33,41,8,0,7175000,0,0,0,0,0,0,0,0,122,224,0,0,2219,5

809,30,5,2009,08,10,13,26,27,40,6,0,7200000,0,0,0,0,1,9104,0,0,140,130,0,0,2380,5

810,3,6,2009,21,22,24,28,29,38,0,0,7225000,0,0,0,0,1,9053,0,0,110,164,0,0,2080,5

811,6,6,2009,03,09,14,27,29,32,9,0,7250000,0,0,0,0,6,1600,0,0,194,99,0,0,2647,5

812,10,6,2009,07,12,21,23,37,41,2,0,7275000,0,0,0,0,3,2853,0,0,177,96,0,0,2511,5

814,17,6,2009,10,14,20,21,30,32,6,0,7325000,0,0,0,0,2,4518,0,0,152,118,0,0,2286,5

815,20,6,2009,10,13,22,24,33,42,6,0,7350000,0,0,0,0,5,1871,0,0,183,102,0,0,2756,5

816,24,6,2009,01,04,09,31,38,39,7,0,7375000,0,0,0,0,4,2263,0,0,165,109,0,0,2284,5

817,28,6,2009,04,11,23,29,34,42,0,0,7400000,0,0,0,0,6,1498,0,0,201,89,0,0,2467,5

818,1,7,2009,03,04,06,10,11,38,3,0,7425000,0,0,0,0,2,4205,0,0,93,180,0,0,1719,5

819,4,7,2009,02,14,21,24,32,36,3,0,7450000,0,0,0,0,4,2318,0,0,210,88,0,0,2724,5

821,11,7,2009,05,16,27,28,29,40,5,0,7500000,0,0,0,0,2,4605,0,0,139,132,0,0,2478,5

822,15,7,2009,09,15,16,31,32,33,1,0,7525000,0,0,0,0,4,2222,0,0,135,131,0,0,2040,5

823,18,7,2009,04,08,09,19,21,28,6,0,7550000,0,0,0,0,5,1798,0,0,166,108,0,0,2334,5

824,22,7,2009,11,13,20,21,22,29,7,0,7575000,1,37598,0,0,9,994,0,0,159,112,0,0,2496,5

825,25,7,2009,02,06,15,17,20,35,9,0,7600000,0,0,0,0,12,775,0,0,187,99,0,0,2745,5

826,29,7,2009,02,05,07,17,28,39,2,0,7610000,0,0,0,0,3,2985,0,0,154,116,0,0,2291,5

828,5,8,2009,01,07,17,25,30,37,6,0,7630000,0,0,0,0,16,536,0,0,150,114,0,0,2082,5

829,8,8,2009,02,06,08,23,26,27,1,0,7640000,0,0,0,0,4,2478,0,0,181,109,0,0,2688,5

830,12,8,2009,09,19,23,30,32,35,4,0,7650000,0,0,0,0,2,4776,0,0,149,128,0,0,2326,5

831,15,8,2009,04,06,19,29,32,38,7,0,7660000,0,0,0,0,4,2541,0,0,142,143,0,0,2343,5

832,19,8,2009,03,04,18,19,28,42,4,0,7670000,0,0,0,0,12,857,0,0,306,67,0,0,3815,5

834,26,8,2009,08,10,13,19,31,32,0,0,7690000,0,0,0,0,0,0,0,0,147,194,0,0,2366,5

835,29,8,2009,08,11,16,27,28,30,8,0,7700000,0,0,0,0,1,11189,0,0,157,142,0,0,2510,5

836,2,9,2009,14,17,25,29,32,34,7,0,7710000,0,0,0,0,3,4567,0,0,185,148,0,0,2633,10

837,5,9,2009,05,09,14,15,33,35,7,0,7720000,1,1000000,0,0,24,598,0,0,470,61,0,0,4065,10

838,9,9,2009,01,09,27,28,35,40,1,0,7730000,0,0,0,0,2,7494,0,0,148,202,0,0,2516,10

839,12,9,2009,02,16,18,33,36,38,7,0,7740000,0,0,0,0,0,0,0,0,167,268,0,0,2465,10

840,16,9,2009,25,26,28,31,39,42,1,0,7750000,0,0,0,0,2,7167,0,0,134,213,0,0,2528,10

841,19,9,2009,02,07,21,28,31,41,8,0,7760000,0,0,0,0,2,7892,0,0,236,133,0,0,3073,10

842,23,9,2009,01,09,13,19,22,36,2,0,7770000,0,0,0,0,0,0,0,0,193,233,0,0,2748,10

843,26,9,2009,10,27,33,34,35,41,3,0,7780000,0,0,0,0,5,3064,0,0,109,281,0,0,2190,10

844,30,9,2009,04,05,18,30,34,42,2,0,7790000,0,0,0,0,4,3664,0,0,165,177,0,0,2644,10

845,3,10,2009,17,21,28,30,36,38,1,0,7800000,0,0,0,0,2,7159,0,0,129,221,0,0,2278,10

846,7,10,2009,01,03,09,14,27,28,3,0,7810000,0,0,0,0,5,2897,0,0,219,132,0,0,2792,10

847,10,10,2009,02,17,21,24,30,32,5,0,7880000,0,0,0,0,8,1878,0,0,220,136,0,0,3013,10

848,14,10,2009,03,05,08,11,29,31,0,0,7920000,0,0,0,0,5,2865,0,0,193,148,0,0,2848,10

849,17,10,2009,01,07,08,09,23,30,8,0,7960000,0,0,0,0,4,3720,0,0,144,206,0,0,2656,10

850,21,10,2009,01,09,12,20,23,42,6,0,8000000,0,0,0,0,4,3723,0,0,183,162,0,0,2759,10

851,24,10,2009,02,11,13,22,27,36,6,0,8040000,0,0,0,0,3,5252,0,0,186,169,0,0,2725,10

852,28,10,2009,01,06,28,34,35,42,0,0,8080000,0,0,0,0,1,14853,0,0,140,212,0,0,2504,10

853,31,10,2009,05,06,08,28,35,41,3,0,8120000,0,0,0,0,3,4881,0,0,191,153,0,0,2440,10

854,4,11,2009,10,23,26,28,36,38,7,0,8160000,0,0,0,0,4,3350,0,0,111,241,0,0,1798,10

855,7,11,2009,02,11,12,18,27,30,6,0,8200000,0,0,0,0,6,2486,0,0,158,188,0,0,2757,10

856,11,11,2009,03,19,25,30,33,41,9,0,8240000,0,0,0,0,7,2131,0,0,237,125,0,0,3141,10

857,14,11,2009,15,27,33,34,37,41,4,0,8280000,0,0,0,0,3,5393,0,0,150,215,0,0,2457,10

860,25,11,2009,09,12,22,27,33,41,3,0,8400000,0,0,0,0,2,7675,0,0,200,153,0,0,2872,10

861,28,11,2009,01,05,07,12,36,40,1,0,8440000,0,0,0,0,4,4335,0,0,178,194,0,0,2825,10

862,2,12,2009,10,15,19,27,29,35,4,0,8480000,0,0,0,0,7,2589,0,0,232,156,0,0,3133,10

863,5,12,2009,10,14,24,33,35,39,7,0,8520000,0,0,0,0,8,2437,0,0,240,162,0,0,3492,10

864,9,12,2009,02,06,11,27,33,35,5,0,8530000,0,0,0,0,5,3811,0,0,223,170,0,0,3414,10

865,12,12,2009,03,08,32,36,39,40,6,0,8540000,0,0,0,0,9,2143,0,0,170,227,0,0,3078,10

866,16,12,2009,03,06,09,14,18,27,8,0,8550000,0,0,0,0,9,1925,0,0,272,127,0,0,3327,10

867,19,12,2009,22,25,31,33,38,39,4,0,8560000,0,0,0,0,1,18290,0,0,146,250,0,0,2297,10

868,23,12,2009,11,13,15,20,27,28,4,0,8570000,0,0,0,0,1,17801,0,0,193,184,0,0,3343,10

869,26,12,2009,07,09,16,20,22,37,7,0,8580000,0,0,0,0,6,3504,0,0,243,173,0,0,3618,10

870,30,12,2009,05,13,20,25,33,35,6,0,8590000,0,0,0,0,5,4826,0,0,338,142,0,0,4487,10

871,2,1,2010,01,02,07,12,24,39,6,0,8600000,0,0,0,0,2,7115,0,0,192,148,0,0,2558,10

873,9,1,2010,07,17,24,31,37,38,3,0,8620000,0,0,0,0,3,5539,0,0,176,188,0,0,2472,10

874,13,1,2010,08,10,13,21,23,25,1,0,8630000,0,0,0,0,7,2741,0,0,301,127,0,0,4418,10

875,16,1,2010,02,06,18,20,25,41,0,0,8640000,0,0,0,0,3,6398,0,0,178,215,0,0,3177,10

877,23,1,2010,08,27,29,30,37,39,2,0,8660000,0,0,0,0,1,17303,0,0,169,204,0,0,2637,10

878,27,1,2010,03,07,09,14,18,41,9,0,8670000,0,0,0,0,4,4077,0,0,254,128,0,0,3501,10

879,30,1,2010,20,25,30,31,35,38,6,0,8680000,0,0,0,0,4,4438,0,0,183,194,0,0,3104,10

880,3,2,2010,04,29,33,34,36,39,9,0,8690000,0,0,0,0,2,8231,0,0,158,208,0,0,2594,10

881,6,2,2010,03,05,08,17,19,26,2,0,8700000,0,0,0,0,7,2614,0,0,268,136,0,0,3790,10

882,10,2,2010,08,18,34,37,38,39,0,0,8710000,0,0,0,0,5,3458,0,0,117,295,0,0,2253,10

883,13,2,2010,09,16,20,28,30,33,1,0,8720000,0,0,0,0,4,4620,0,0,234,157,0,0,3415,10

884,17,2,2010,12,13,14,22,26,33,6,0,8730000,0,0,0,0,6,3015,0,0,204,177,0,0,3213,10

885,20,2,2010,13,21,24,26,29,30,9,0,8740000,0,0,0,0,6,3069,0,0,199,185,0,0,3101,10

886,24,2,2010,04,17,24,30,35,37,7,0,8750000,0,0,0,0,3,5981,0,0,166,216,0,0,2786,10

887,27,2,2010,02,06,10,19,27,33,8,0,8760000,0,0,0,0,8,2309,0,0,335,110,0,0,3865,10

888,3,3,2010,17,28,37,38,39,42,6,0,8770000,0,0,0,0,5,3839,0,0,170,225,0,0,2774,10

890,10,3,2010,03,10,14,15,33,34,5,0,8850000,0,0,0,0,6,2864,0,0,278,123,0,0,3635,10

891,13,3,2010,07,09,12,21,24,26,8,0,8900000,0,0,0,0,10,1900,0,0,270,140,0,0,3895,10

892,17,3,2010,02,03,04,06,08,22,6,0,8950000,0,0,0,0,2,9251,0,0,235,157,0,0,2963,10

893,20,3,2010,11,13,14,15,16,31,4,0,9000000,0,0,0,0,4,4998,0,0,268,149,0,0,3851,10

894,24,3,2010,11,26,28,31,33,37,4,0,9050000,0,0,0,0,6,3220,0,0,175,220,0,0,2891,10

895,27,3,2010,05,12,19,24,27,32,2,0,9100000,0,0,0,0,15,1283,0,0,269,143,0,0,4207,10

896,31,3,2010,15,16,25,36,38,41,4,0,9150000,0,0,0,0,3,5876,0,0,176,200,0,0,2753,10

897,3,4,2010,06,29,34,38,41,42,1,0,9200000,0,0,0,0,6,3186,0,0,161,237,0,0,2951,10

898,7,4,2010,05,17,18,22,23,24,1,0,9250000,0,0,0,0,4,4044,0,0,209,154,0,0,3126,10

899,10,4,2010,06,10,19,33,34,38,7,0,9300000,0,0,0,0,6,2969,0,0,191,186,0,0,2920,10

900,14,4,2010,04,05,15,26,27,32,7,0,9350000,0,0,0,0,4,4411,0,0,176,200,0,0,2843,10

901,17,4,2010,17,24,26,33,35,41,6,0,9400000,0,0,0,0,6,3502,0,0,277,151,0,0,3882,10

902,21,4,2010,07,09,16,27,39,42,9,0,9450000,0,0,0,0,6,3326,0,0,285,140,0,0,3950,10

903,24,4,2010,07,20,27,30,37,41,3,0,9500000,0,0,0,0,4,4997,0,0,203,196,0,0,3084,10

904,29,4,2010,09,12,13,15,18,22,4,0,9550000,0,0,0,0,3,6498,0,0,252,154,0,0,3617,10

905,1,5,2010,01,10,11,12,20,42,7,0,9600000,0,0,0,0,5,3725,0,0,225,165,0,0,3198,10

906,5,5,2010,02,04,14,21,22,36,4,0,9650000,0,0,0,0,3,6005,0,0,275,131,0,0,3572,10

907,8,5,2010,02,03,11,14,15,28,4,0,9700000,0,0,0,0,6,3351,0,0,231,174,0,0,3667,10

908,12,5,2010,18,20,32,37,38,41,2,0,9750000,0,0,0,0,0,0,0,0,155,350,0,0,2503,10

909,15,5,2010,01,12,22,33,34,38,8,0,9800000,0,0,0,0,2,9728,0,0,209,186,0,0,3094,10

910,19,5,2010,06,11,13,16,22,33,3,0,9850000,0,0,0,0,11,1741,0,0,274,139,0,0,3590,10

911,22,5,2010,03,06,13,28,34,37,2,0,9900000,0,0,0,0,6,3333,0,0,146,273,0,0,2786,10

912,26,5,2010,16,20,22,26,31,34,0,0,9950000,0,0,0,0,4,4585,0,0,179,204,0,0,2870,10

913,30,5,2010,13,22,23,30,34,37,2,0,10000000,0,0,0,0,6,3408,0,0,224,182,0,0,3233,10

914,2,6,2010,09,12,17,19,22,33,1,0,10050000,0,0,0,0,7,2820,0,0,307,128,0,0,4216,10

915,5,6,2010,06,08,11,25,32,36,3,0,10100000,0,0,0,0,4,5263,0,0,269,156,0,0,3951,10

916,9,6,2010,04,20,24,32,38,39,6,0,10150000,0,0,0,0,2,9614,0,0,228,168,0,0,3064,10

917,12,6,2010,09,13,28,29,30,42,1,0,10200000,0,0,0,0,8,2447,0,0,263,148,0,0,3686,10

918,16,6,2010,08,12,15,22,30,32,0,0,10250000,0,0,0,0,7,2656,0,0,219,169,0,0,3257,10

919,19,6,2010,10,22,24,30,34,36,3,0,10300000,0,0,0,0,3,6495,0,0,202,192,0,0,3131,10

921,26,6,2010,01,06,08,29,36,39,5,0,10400000,0,0,0,0,2,9625,0,0,172,223,0,0,2647,10

922,30,6,2010,01,06,21,23,37,38,3,0,10450000,0,0,0,0,1,16842,0,0,110,306,0,0,2341,10

924,7,7,2010,07,08,19,25,33,39,3,0,10550000,0,0,0,0,7,2696,0,0,249,151,0,0,3798,10

925,10,7,2010,09,10,15,20,22,42,4,0,10600000,0,0,0,0,1,19010,0,0,241,157,0,0,3874,10

926,14,7,2010,02,05,14,36,39,40,8,0,10650000,0,0,0,0,6,3113,0,0,213,175,0,0,3390,10

927,17,7,2010,06,10,11,23,24,34,0,0,10700000,0,0,0,0,4,4780,0,0,197,194,0,0,3222,10

929,24,7,2010,04,05,09,13,28,38,7,0,10800000,0,0,0,0,4,4770,0,0,233,163,0,0,3588,10

930,28,7,2010,06,11,12,22,26,33,0,0,10850000,0,0,0,0,13,1408,0,0,361,101,0,0,3791,10

932,4,8,2010,01,11,15,23,25,34,0,0,10950000,0,0,0,0,3,6158,0,0,199,185,0,0,3271,10

933,8,8,2010,04,05,06,08,17,29,4,0,11000000,0,0,0,0,3,6435,0,0,222,173,0,0,3344,10

936,18,8,2010,01,05,12,16,27,38,4,0,11150000,0,0,0,0,6,3347,0,0,175,229,0,0,3009,10

937,21,8,2010,20,25,27,29,34,41,7,0,11200000,0,0,0,0,3,6968,0,0,231,180,0,0,3295,10

938,25,8,2010,04,12,19,29,39,40,5,0,11250000,0,0,0,0,4,4489,0,0,200,179,0,0,3097,10

940,1,9,2010,08,12,19,28,33,38,5,0,11350000,0,0,0,0,12,1608,0,0,276,139,0,0,3364,10

941,4,9,2010,12,16,23,25,37,41,8,0,11400000,0,0,0,0,3,6763,0,0,216,187,0,0,3298,10

942,8,9,2010,01,02,12,32,34,36,9,0,11450000,0,0,0,0,2,10236,0,0,174,235,0,0,2915,10

943,11,9,2010,14,21,23,24,25,38,4,0,11500000,0,0,0,0,4,5451,0,0,236,184,0,0,3511,10

944,15,9,2010,08,12,16,31,38,40,3,0,11510000,0,0,0,0,6,3395,0,0,215,189,0,0,3427,10

945,18,9,2010,08,16,19,28,29,34,4,0,11520000,0,0,0,0,7,3062,0,0,199,215,0,0,3687,10

946,22,9,2010,06,11,13,18,19,24,7,0,11530000,0,0,0,0,3,7218,0,0,278,155,0,0,4325,10

947,25,9,2010,02,19,25,28,32,33,1,0,11540000,0,0,0,0,3,7242,0,0,251,173,0,0,3730,10

948,29,9,2010,10,14,17,35,37,39,4,0,11550000,0,0,0,0,4,4993,0,0,264,151,0,0,3739,10

949,2,10,2010,03,04,07,14,31,37,1,0,11560000,0,0,0,0,5,4052,0,0,194,208,0,0,3526,10

950,6,10,2010,06,08,23,33,34,41,0,0,11570000,0,0,0,0,6,3186,0,0,204,187,0,0,3424,10

951,9,10,2010,01,12,34,35,36,39,2,0,11580000,0,0,0,0,5,4107,0,0,154,266,0,0,2900,10

952,13,10,2010,02,08,14,31,37,38,1,0,11590000,0,0,0,0,7,2915,0,0,196,208,0,0,3052,10

953,16,10,2010,16,18,31,33,38,41,4,0,11600000,0,0,0,0,3,7240,0,0,217,200,0,0,3423,10

954,20,10,2010,11,19,24,29,34,37,8,0,11610000,0,0,0,0,13,1563,0,0,253,160,0,0,3788,10

955,23,10,2010,01,10,25,30,31,35,1,0,11620000,0,0,0,0,6,3688,0,0,211,209,0,0,3518,10

956,27,10,2010,04,15,16,27,31,42,6,0,11630000,0,0,0,0,5,4195,0,0,309,135,0,0,3887,10

957,30,10,2010,07,12,18,33,39,40,0,0,11640000,0,0,0,0,13,1659,0,0,347,124,0,0,4115,10

958,3,11,2010,01,17,20,21,22,39,7,0,11650000,0,0,0,0,3,7317,0,0,227,193,0,0,3735,10

959,6,11,2010,06,18,24,27,29,39,1,0,11660000,0,0,0,0,10,2226,0,0,268,166,0,0,3774,10

960,10,11,2010,04,07,08,09,20,33,1,0,11670000,0,0,0,0,6,3587,0,0,232,185,0,0,4104,10

961,13,11,2010,07,15,24,25,27,33,8,0,11680000,0,0,0,0,8,2910,0,0,286,162,0,0,4243,10

962,17,11,2010,10,16,17,28,35,37,9,0,11690000,0,0,0,0,5,4646,0,0,269,172,0,0,3819,10

963,20,11,2010,03,04,10,22,39,41,1,0,11700000,0,0,0,0,17,58823,0,0,542,212,0,0,8606,10

964,24,11,2010,09,13,18,20,21,38,8,0,11710000,0,0,0,0,9,2755,0,0,314,157,0,0,4637,10

965,27,11,2010,09,11,16,19,24,30,9,0,11720000,0,0,0,0,6,4281,0,0,358,143,0,0,5088,10

966,1,12,2010,10,12,23,29,30,37,5,0,11730000,0,0,0,0,6,3749,0,0,248,181,0,0,3918,10

967,4,12,2010,02,05,06,16,30,31,7,0,11740000,0,0,0,0,3,8091,0,0,275,176,0,0,4185,10

968,8,12,2010,06,14,23,27,39,42,1,0,11750000,0,0,0,0,7,3403,0,0,267,178,0,0,3903,10

969,11,12,2010,05,06,09,13,20,39,8,0,11760000,0,0,0,0,7,142857,0,0,566,181,0,0,8853,10

970,15,12,2010,02,19,21,24,29,38,1,0,11770000,0,0,0,0,8,3176,0,0,291,174,0,0,4492,10

971,18,12,2010,04,08,10,22,30,37,1,0,11780000,0,0,0,0,7,3946,0,0,348,158,0,0,4921,10

972,22,12,2010,02,09,15,21,24,40,6,0,11790000,0,0,0,0,14,1948,0,0,403,135,0,0,5103,10

973,25,12,2010,02,10,17,20,37,41,2,0,11800000,0,0,0,0,5,5756,0,0,260,221,0,0,4659,10

974,29,12,2010,10,12,17,20,25,32,1,0,11810000,0,0,0,0,11,2651,0,0,341,171,0,0,5336,10

975,1,1,2011,03,13,15,17,29,32,7,0,11820000,0,0,0,0,6,166666,0,0,524,179,0,0,8122,10

976,5,1,2011,01,24,25,30,31,37,3,0,11830000,0,0,0,0,5,5061,0,0,206,245,0,0,3692,10

977,8,1,2011,06,11,13,19,38,42,9,0,11840000,0,0,0,0,8,3050,0,0,390,125,0,0,4780,10

978,12,1,2011,12,20,30,31,35,37,7,0,11850000,0,0,0,0,4,7348,0,0,278,211,0,0,4758,10

979,15,1,2011,04,05,13,40,41,42,2,0,11860000,0,0,0,0,13,2503,0,0,319,204,0,0,4914,10

980,19,1,2011,01,05,14,16,25,39,8,0,12000000,0,0,0,0,5,7761,0,0,203,382,0,0,3840,10

981,22,1,2011,13,14,16,28,32,42,9,0,12010000,0,0,0,0,12,83333,0,0,382,338,0,0,5761,10

982,26,1,2011,09,23,26,31,33,36,8,0,12020000,0,0,0,0,9,3661,0,0,294,224,0,0,3968,10

983,29,1,2011,11,12,25,28,33,36,4,0,12030000,0,0,0,0,4,8510,0,0,231,294,0,0,3604,10

984,2,2,2011,03,05,11,26,35,37,5,0,12040000,0,0,0,0,3,9941,0,0,186,320,0,0,2864,10

985,5,2,2011,10,13,18,28,30,38,3,0,12050000,0,0,0,0,7,4567,0,0,212,301,0,0,3083,10

986,9,2,2011,02,06,16,24,26,40,8,0,12060000,0,0,0,0,5,6311,18,510,247,255,278,20,3405,10

987,12,2,2011,08,09,12,18,35,41,2,0,12070000,0,0,0,0,5,200000,34,590,435,295,588,20,6883,10

988,16,2,2011,02,11,18,27,39,40,4,0,12080000,0,0,1,10410,6,5205,27,600,208,300,311,20,2975,10

989,19,2,2011,03,06,11,15,16,27,6,0,12090000,0,0,0,0,1,33634,21,544,247,272,433,20,3599,10

990,23,2,2011,05,13,23,29,31,36,5,0,12100000,0,0,0,0,5,6065,40,504,240,252,403,20,3494,10

991,26,2,2011,11,12,16,21,31,41,3,0,12110000,0,0,0,0,3,10514,26,470,268,235,447,20,3480,10

992,2,3,2011,21,22,28,33,36,37,7,0,12120000,0,0,0,0,3,10479,22,806,156,403,397,20,2887,10

993,5,3,2011,03,07,09,24,31,42,6,0,12130000,0,0,1,6268,11,3134,35,434,317,217,368,20,4218,10

994,9,3,2011,08,11,12,16,17,25,3,0,12140000,0,0,0,0,2,13421,18,580,185,290,363,20,3339,10

995,12,3,2011,01,11,22,29,31,34,4,0,12150000,0,0,0,0,3,333333,41,654,363,327,607,20,5887,10

996,16,3,2011,01,07,08,09,33,34,5,0,12160000,0,0,0,0,3,10122,21,612,198,306,279,20,2863,10

997,19,3,2011,02,11,29,32,35,38,8,0,12170000,0,0,1,5942,11,2971,21,500,261,250,260,20,3308,10

998,23,3,2011,08,30,34,36,37,40,8,0,12180000,0,0,0,0,2,15121,10,816,148,408,211,20,2533,10

999,26,3,2011,15,16,17,19,30,33,6,0,12180000,0,0,0,0,6,7888,24,624,202,312,372,20,3465,10

1000,30,3,2011,10,17,19,21,32,35,2,0,12200000,0,0,1,250000,8,125000,38,630,389,315,528,20,6147,10

1001,2,4,2011,06,07,09,25,39,42,8,0,12210000,0,0,0,0,3,10275,14,612,201,306,244,20,3492,10

1002,6,4,2011,02,05,25,27,32,40,7,0,12220000,0,0,1,14410,4,7205,22,694,166,347,402,20,2914,10

1003,9,4,2011,04,12,16,18,36,40,8,0,12230000,0,0,0,0,5,6250,18,528,236,264,256,20,3434,10

1004,13,4,2011,02,07,30,34,36,40,4,0,12240000,0,0,2,8164,7,4082,13,664,172,332,279,20,2459,10

1005,16,4,2011,14,19,20,24,35,39,2,0,12250000,0,0,0,0,5,5852,20,512,228,256,269,20,3380,10

1006,20,4,2011,08,17,23,35,37,38,6,0,12260000,0,0,1,222222,9,111111,32,636,343,318,553,20,5635,10

1007,23,4,2011,02,10,17,37,38,42,6,0,12270000,0,0,0,0,3,10293,19,734,168,367,314,20,2907,10

1008,27,4,2011,06,15,19,25,30,39,4,0,12280000,0,0,0,0,5,4829,26,480,201,240,265,20,2757,10

1009,30,4,2011,03,07,24,25,37,42,9,0,12290000,0,0,1,54976,1,27488,18,562,195,281,226,20,2748,10

